FX35MAN,5,4,29.19
YeaaBuddy,22,11,29.09
sebastian66,18,17,29.07
pauleev,29,8,29.05
flynavy99,14,11,29.05
MaliWar,12,8,29.04
BullishTrade,20,19,29.0
semperinvictus,11,12,28.97
smallertargets,2,3,28.97
phuaman,21,13,28.95
savinglives,12,2,28.94
alps85,3,4,28.94
KDog73,5,2,28.91
Biotrader40,3,0,28.88
KashChick,10,4,28.86
XXIIJMP,7,4,28.85
Sessino,12,11,28.82
Newbee221,33,18,28.8
BULLPILL,9,4,28.8
Keeksf,16,2,28.76
Wingnuttage,7,4,28.76
ThousandDollarMan,16,20,28.73
HolyGrail24,2,0,28.69
TheManifesto,10,3,28.63
Bryan07,6,5,28.61
acornwealth,6,6,28.6
LegacyMaker,6,2,28.59
ConorMcMoney,9,7,28.59
STOCKPICKERTRADER,17,13,28.5
MooseT,35,15,28.48
PharaohSawh,44,55,28.46
Ike0369,10,2,28.41
harry2108,17,7,28.34
Kedanke,6,4,28.33
ContraAsset,6,2,28.32
thewaylifegoes,5,6,28.31
Ryanbez,5,1,28.3
chavezricky713,11,11,28.2
MegaMan2000,7,0,28.15
kafyn8,8,6,28.15
JummyLong,21,13,28.12
Florian,10,6,28.07
MassiveC,20,11,28.01
BuyOnRedSaleOnGreen,6,1,28.01
jbelfort,4,2,28.0
Kenny83,9,3,28.0
MonkeyBusiness59,13,8,27.96
mtedrick,4,1,27.96
chrischerokee,3,2,27.95
otcBSTNbestShippingstock,15,18,27.86
aaronmag13,10,0,27.78
dinochika1,8,7,27.75
StockDiggerTurk,5,1,27.68
JosephMM,14,7,27.64
TechGeek,12,7,27.56
bigjnotlaw,9,6,27.55
thatstooexpensive,10,10,27.54
biotex,14,11,27.54
done99,14,3,27.52
Ecobuilder,6,3,27.51
ADub1168,4,3,27.38
BadBunne,9,5,27.35
mildhighinvesting,5,1,27.34
steveissuperman,6,3,27.26
Dontbethatguy,23,16,27.25
Thump604,10,4,27.16
JesseL,8,2,27.09
onehidetun2,7,5,27.05
LEGOJEFF,11,12,27.02
baywine,9,2,26.99
GodPlutus,10,12,26.95
PWIZZLE35,24,14,26.82
Strider94,5,0,26.8
UltraInstinct,8,3,26.79
PghKid1,11,4,26.76
SwingReaper,12,18,26.65
Inkxslinger,7,2,26.55
HunterT,6,6,26.54
Greenballer69,24,19,26.54
catdaddy71,9,6,26.47
pat2003,21,18,26.43
aryamapple,16,8,26.41
Rawfygeneral,3,3,26.39
huracan4me,6,4,26.34
TheMissile,19,5,26.33
Closetiguana,23,31,26.3
Obiwolf,20,14,26.25
pennyskeptic,18,4,26.22
UsedHorse,5,4,26.22
InsideTraitor,16,16,26.18
techNICKaltrader,6,5,26.13
Nun,5,1,26.06
JMONEY19,13,9,26.02
cugine,10,1,26.01
asiantiger,12,5,26.0
BarcaStocks,13,13,25.99
FreakMeister,9,2,25.98
Consciousness,11,1,25.97
rocko1492,8,3,25.95
sparkkplug,3,4,25.94
apollo1452,10,4,25.93
tim30,3,3,25.92
AidenB,3,2,25.88
Pbmdk,4,3,25.85
mentorfy,14,15,25.85
SuperiorCosmos,15,1,25.83
buyandwait,15,2,25.8
Hotsushiking,38,33,25.73
TrickySparks,5,4,25.68
RisingUp,11,5,25.65
Riccur,12,3,25.57
Avikky,5,2,25.55
CigarTrader27,8,3,25.49
ExDrugDealer,40,36,25.45
RunsWithScissors55,5,4,25.43
pokerbreath,9,14,25.37
prosper5454,6,2,25.36
mb7000,10,3,25.35
SrHeisenbergBug,19,4,25.35
TradingSomeSushi,16,7,25.33
alreadygottop,16,11,25.32
tahaa,10,4,25.24
lolaisabitch,31,36,25.22
mikefitz32,11,5,25.22
GolfR,14,9,25.2
cyclicalwess,8,5,25.14
jsnowgot83,15,11,25.12
mog75,4,2,25.11
Fordrider,19,1,25.1
murraygurl,7,3,25.08
cielo1,8,17,25.06
KrisCarr,7,0,25.05
blakewar,2,0,25.01
BayDayTrader,12,7,24.96
bra1loga,2,3,24.89
Afalcons,13,5,24.89
zenz,8,2,24.85
Maximus634,6,4,24.79
karlaxel2,9,0,24.78
KINGSTOCKERS,12,5,24.77
SwingBatter23,9,0,24.77
Alash014,8,7,24.74
TraderPaulo,15,13,24.72
piyawsi,5,1,24.67
Tokyo1,4,1,24.65
TPSreports,6,3,24.64
chickendeluxe,4,3,24.63
TpForMyBearHolio,8,4,24.63
BuyinDipz,33,22,24.63
traderNoe,5,0,24.61
WallStreetReese,9,11,24.56
BillionaireTechie,12,4,24.52
ether25,14,10,24.52
Kimasztu,14,7,24.48
noxx5489,6,0,24.45
SumwaySumhow,8,6,24.36
Stuckonearth,18,15,24.33
Thedean1010,12,9,24.27
Stryzie,6,4,24.22
CW42,20,18,24.2
Gottstocks,16,10,24.19
Oneten,6,5,24.15
PissedOffTrader,12,12,24.14
bjh19,8,3,24.13
Erikg19,24,12,24.12
Gc6866,13,9,24.12
rocket625,11,5,24.11
cobragene,24,16,24.08
Mediumterm,30,18,24.06
BrokeHomelessMan,5,1,24.04
constantlygreen,6,5,24.01
JC111,6,0,23.96
ShakeThatMoneyMaker,6,6,23.84
M000,28,26,23.81
Maxicny,16,7,23.8
TurboTime,8,1,23.74
goooodfellas,19,13,23.72
illdefinedmind,3,1,23.71
Markiii,4,3,23.68
Zigs1987,6,2,23.68
ReissCT,1,5,23.66
Praj,14,9,23.64
AxelrodWins,6,0,23.63
exxjordanary,7,3,23.59
yeeeeeezy,11,9,23.57
bucslife,4,2,23.55
ns4,11,6,23.53
seppa1,3,1,23.52
steveraf,13,11,23.52
outkastisbackintown,6,0,23.5
greedandfear101,16,26,23.49
Morph3us,14,14,23.44
Jdbjdb,6,6,23.4
GekkeBassie,9,3,23.4
Palove0303,12,10,23.28
CaptnHalsHOOCHIE,60,28,23.23
sirxhammer95,1,0,23.17
michaelm2136,11,9,23.13
edgedaytrading,8,1,23.04
KeurigHotVerdana,6,1,23.04
Seb10X,6,4,23.04
Bigdharma,3,0,23.01
surfsup40,8,0,22.96
FullyProfitable,27,12,22.9
robinthe1percent,9,7,22.88
callputspread,17,13,22.87
DAC21,12,13,22.85
Didgital,11,8,22.85
NietzscheSchnitzle,5,0,22.82
Rushme,3,1,22.81
kakalot,9,4,22.72
ELMacho22,11,15,22.71
MoonandBeyond,9,4,22.7
hippomoimoi,6,3,22.7
Camilo350z,4,0,22.64
Economist4401,9,1,22.63
Nightrise,10,5,22.55
DetroitParty,4,0,22.53
treycrittenden,5,2,22.45
reanimatedgif,30,21,22.38
bcmcred,14,2,22.37
StocksOrDie,10,1,22.37
Scaramouche1,7,3,22.36
Soccertsjr,16,1,22.34
PedroRd,8,1,22.26
Euphoria,8,4,22.19
Davy60,5,2,22.13
dale0814,5,1,22.09
jsnw,4,3,22.05
24JG,13,7,22.01
jiminsocal,25,25,22.0
MoLambo,21,9,21.99
ERockTrades,6,2,21.96
VegasRenegade,25,10,21.95
Tracker7,11,5,21.93
Limeiscool,64,54,21.93
BiotechBilly,4,1,21.91
Knightrader1,14,8,21.9
Buster101,6,5,21.84
slayt12,6,4,21.81
mu5tardt1ger,9,7,21.81
Yoshimitzu81,2,0,21.79
Riverking77,11,6,21.78
Penny4YourThoughts,15,10,21.77
avner,9,4,21.74
Bobbykack,7,4,21.73
jdec529,2,1,21.73
stockhntr,2,2,21.69
MichaelSDeVries,8,3,21.69
MrTraveler,34,30,21.69
hpulse,10,5,21.67
capitalnyc,8,6,21.67
audi65,5,3,21.65
MacDo,5,4,21.64
Watz,5,3,21.58
JP95Trader,5,0,21.56
DaleK,9,12,21.51
chialor,14,11,21.5
SecretAgentMan,7,2,21.49
Alamarashi,9,4,21.48
Barryfresh,23,13,21.48
jaybuds,2,0,21.47
figg428,3,3,21.47
Lukeskytrader,19,9,21.45
Ulieq4ST,7,2,21.35
aslanyan,15,8,21.34
HWHP,9,0,21.32
R3HAB,18,7,21.26
KingTomas,3,2,21.26
bradb927,4,0,21.23
SoksWeeklyPatterns,21,12,21.15
KellyMac,11,8,21.14
PigeonRacer,5,2,21.04
axhp,10,8,21.0
Stockboy520,4,2,20.97
thechefsquire,6,4,20.96
YoungInsane,25,17,20.95
Ex8,4,0,20.9
SucksessfulTrader,12,9,20.88
Vps74,18,12,20.87
dancingpony,4,2,20.78
FidelCashflow69,6,1,20.71
MarcusAurelius,4,0,20.69
DTM22,23,18,20.65
linguist20,7,0,20.65
Marbe,1,1,20.64
naga00,7,8,20.63
Flyfishingstocks,10,7,20.6
cashcr0p,9,6,20.59
buysellrepeat,11,5,20.5
johnmolinargv,10,9,20.5
ULTRAPREMOS,74,48,20.46
mosh2151984,11,1,20.45
ajaykumar,17,4,20.4
Infestor,11,9,20.38
delsol9400,15,7,20.36
Felo3179,5,1,20.33
M5IVE,32,32,20.32
Felonius,6,1,20.29
streetlightmanifesto,2,1,20.29
Nednerb1,8,3,20.27
Dutchman1977,2,0,20.23
kubota2323,27,13,20.18
NJKnight92,4,1,20.15
Optimist420,7,2,20.14
willithegoat,4,4,20.13
ScottGoGo,3,1,20.04
Dalton14,14,5,20.0
luckyduck05,7,5,19.97
chanor,16,15,19.95
Jo9sant8,10,4,19.93
Ruhrpott1904,12,9,19.91
LBITRADER,4,4,19.89
Gnss,7,1,19.86
jang1,12,10,19.8
guygentile,21,22,19.8
DollarDabbler,18,10,19.79
sudhakm,5,3,19.79
DeltaNinety,11,13,19.78
drugrunner,6,2,19.78
MoneyMakerASAP,17,13,19.76
BWalk007,2,2,19.76
Jyuri00,4,2,19.75
German914,3,3,19.72
marti837,15,10,19.72
ckkhoury,2,0,19.65
Sajnog,17,12,19.61
PluggersBiggestFan,8,1,19.6
smogvestor,6,8,19.56
StockTwitBullsClub,6,4,19.55
makisupa488,13,5,19.54
Stuka,5,6,19.52
TommyE,6,1,19.52
Gargamel3,3,0,19.51
CentTrader1,4,4,19.48
bluerabbit,19,13,19.45
cmorera,2,1,19.43
stevessf,4,3,19.38
dwiz5,6,4,19.37
KARB,4,2,19.36
ls5555,18,17,19.33
chhching,6,4,19.32
bullrider121,15,17,19.31
larryham,16,8,19.25
immy5150,1,0,19.24
Lanfear,5,4,19.23
biggpapa4267,10,7,19.21
UpToDaMoon,4,1,19.2
Stockrow1,10,0,19.15
StocksRup,17,10,19.14
DonaldHump,31,43,19.11
BrianG527,8,2,19.08
tsell,3,1,19.04
SolarEdge,11,3,19.03
DBlock1577,1,0,18.98
CartheGreenskeeper,8,1,18.97
lisa54,41,24,18.94
cigarsmoker,11,5,18.87
Lawless201,2,0,18.86
LiveTraders,11,16,18.86
agdavbar,3,3,18.77
KingAegonS,42,40,18.7
Bit8Bao,2,0,18.65
SharpTrades,29,20,18.63
FishSauce,10,8,18.61
lifeman40,17,9,18.59
Kuka,6,4,18.58
formerlysteelcity2,15,15,18.57
SupaSillyStocks,15,9,18.53
nunorosado,14,9,18.53
DanielTrades88,2,1,18.51
CookieMonster513,8,9,18.51
WoofOfPawStreet,7,3,18.49
JasonTheSensation,2,2,18.48
DayBartering,10,7,18.47
Nebuleon,10,5,18.45
M592018,10,3,18.43
gakkadguy,8,4,18.39
WullStrit,17,23,18.38
ArtsanMoney,8,3,18.37
Richchinga,10,5,18.37
Bigben013,3,4,18.34
Nyashka,5,2,18.34
Dontbadick,8,6,18.2
santaredhatman,8,6,18.2
Freifaller,2,0,18.18
lhk,5,0,18.18
Bluffs,14,5,18.18
BigJuicy,9,2,18.04
marcelausz,21,25,17.99
NR4U,15,3,17.92
Primigy,3,0,17.91
MariaGascon,5,1,17.9
Frape,7,5,17.89
DestroyTheCoiner,7,3,17.87
chaimoney,50,31,17.81
Straightcashhomiee,1,1,17.8
NeoRye,24,5,17.78
Tinkering2,10,11,17.78
BITKOIN4LIFE,5,0,17.7
MarketScanners,2,1,17.68
CriticalAnalyst,9,5,17.63
PB316,20,20,17.58
starkseason,11,0,17.56
atoolcircle,8,6,17.55
shoooooots,9,3,17.46
Kilarck,16,8,17.44
SpongeBobSlapPants,7,1,17.43
aceinwen,6,7,17.42
Yearofweed2019,4,1,17.42
tbex,4,0,17.36
Girba,9,2,17.36
Phillycheesestock,7,3,17.34
AheadOfTheCharts,4,3,17.33
HdentalP,7,4,17.33
ShortiesOnFire,7,0,17.32
nicholasdepalmer,7,1,17.28
akunam2,10,9,17.26
jasonbone,3,2,17.25
WiseAzz78,5,3,17.25
Jalva95,3,0,17.24
lcsanchez,7,15,17.24
RaginCajun,4,2,17.22
Obielicious,3,2,17.14
grinder79,24,15,17.13
Rask,6,4,17.13
OzCUL,8,8,17.12
Scjaghab26,11,11,17.11
bas9m,7,3,17.11
Kufan11,10,13,17.04
BMWboy,1,1,17.04
GettingPaid,50,51,17.02
WhiteCollarTusa,8,4,17.02
aiden1,4,1,17.01
Royaltiez,4,1,17.0
RodinLePenseur,5,2,16.98
Blastoyce,6,4,16.97
VK52112809,15,4,16.96
BensonHedges,6,1,16.96
Kndihopefull,34,23,16.9
jjdaggy,27,11,16.89
Guinness511,9,4,16.89
yankeedoodle,6,1,16.89
Fortune2020,10,8,16.86
TecmoBull,3,1,16.86
EvanuTrading,13,8,16.85
Highwayone,9,3,16.78
TwitsTrader,15,8,16.76
SilverMidas19,4,3,16.76
cmack530,10,0,16.74
sonnykimbo,1,0,16.73
pikus,15,15,16.73
Papalote,9,19,16.73
zmr,20,13,16.69
Izzybell,16,12,16.69
Cornholed,4,2,16.67
JMOJMOJMO,13,10,16.65
reputationDefender,6,1,16.64
TechTrader7379,18,14,16.62
mtanascu,8,2,16.59
NBI,15,12,16.59
Turbotrading,4,0,16.57
MoneyMikey,36,30,16.55
Derp2638,5,1,16.54
TruthBroker,12,11,16.53
deya,6,0,16.52
J3marty,2,0,16.52
playitbothways,10,7,16.51
Joecool89,10,6,16.49
BlessedFinance,9,1,16.49
lhollemoney1,45,42,16.46
MsEnglish,4,1,16.43
frankie14714,16,10,16.41
MasterBullCake,6,8,16.35
NineTailedFoxVue,8,5,16.34
Scalper123,6,4,16.31
alana1,3,2,16.31
Beavinator,6,1,16.3
FreidmanMarx,9,4,16.28
TrendTraderX,15,8,16.28
BBNihart,7,4,16.26
CodezStockz,6,7,16.26
MSC4speed,10,9,16.23
UltimateJeeves,9,0,16.19
jbones15,5,3,16.19
WafflesNSyrup420,2,2,16.18
BachsOfRain,15,0,16.17
XLXM,2,2,16.17
healthcareguru,17,13,16.15
GAPRocker,2,0,16.13
Ziorik,10,5,16.09
PERNDOGG,16,8,16.05
classhopper,11,4,16.04
birdball29,9,0,16.03
redsstocktwits,49,34,16.0
notavailable,16,12,15.99
idbuyit,3,4,15.98
C0zWeMadeIt,15,9,15.96
YoungTJ,7,6,15.95
GreenSun,5,5,15.93
Therule0flaw,7,1,15.91
Pillionaire,6,2,15.89
HowlingCoyote,8,1,15.82
slowslimslider,37,2,15.77
logan3,33,30,15.75
Yearocat,15,10,15.72
brosseidon,8,7,15.71
stockmasterpro1,3,6,15.68
TobeGeist,5,0,15.68
Investfaithfully,5,2,15.67
jbari,7,6,15.66
Biotechfan,8,2,15.65
BeMindful,4,3,15.65
BreezyB420,5,2,15.64
flop,4,2,15.58
brooksautopart1,12,10,15.58
TheTuna9,10,2,15.57
MaglanCapital,5,2,15.57
RagingBoar,3,1,15.53
GREENWIDOW,4,0,15.53
TG3XTREME,3,3,15.52
MilesDeep,7,1,15.5
Numbnutz,7,1,15.49
WATTupDough,11,3,15.48
ipo92,8,4,15.39
Peanut2018,9,2,15.39
Ahri,11,5,15.37
bcstouffer33,3,1,15.36
opsguy,7,8,15.36
croonerman,22,9,15.34
Rob37F,5,2,15.32
Hakop,9,3,15.32
Buyster,2,0,15.3
MoneyMakinGuru,19,14,15.28
boydenbryan,1,0,15.27
vince20,4,2,15.21
themaninthetinyhat,3,0,15.15
BuildThatWall,4,1,15.15
LuckEtradER,13,8,15.12
McJeffery92,2,2,15.11
mwaszczak,12,8,15.09
MHoney123,4,3,15.08
FXKFace,5,5,15.08
Beefeater605,12,5,15.07
isacs,8,7,15.07
TCBinaFlash,3,4,15.05
SunshineLight,2,0,15.05
AApLphoLIFE,10,5,15.04
soyelmarce,9,9,15.03
brallt,1,0,15.01
MrGrowth,4,2,15.01
Ethicapital,4,1,15.01
insticttrader,5,2,14.99
TradeSlinger,5,7,14.99
PCdaytrader,2,1,14.98
FayeLepage,6,2,14.96
DingleBerryGucci,8,3,14.96
staz,8,2,14.95
opsware2k15,28,21,14.91
chipic,16,10,14.9
11Six,5,0,14.86
MacArthur,10,10,14.82
Renesova,8,4,14.81
psanchezmi,5,3,14.79
Stocktrapping,15,3,14.71
Heatemup,5,1,14.71
Marq13,2,2,14.66
Bk13,1,0,14.66
ValueStockInvestor,20,19,14.64
JohneCash,9,9,14.59
kuw1kuw1,4,1,14.59
jnados1,3,1,14.57
CurtG,2,0,14.55
jensalgebra,18,14,14.53
kddavis,12,2,14.51
TheIceman,2,1,14.49
moneymarker20188,8,20,14.46
WineTime,5,3,14.45
DetPikachu,6,2,14.36
ATKTNC,3,6,14.35
JayHey10,8,8,14.33
mzliz,19,20,14.33
Icer1,24,23,14.32
Tslabull,15,11,14.32
Blindfoldtrader,8,2,14.28
Bullt2005,9,4,14.22
CaliTrees,9,10,14.19
MrSwingScalp,12,11,14.19
Joshbarn,3,2,14.15
Howardrodriguez96,7,2,14.15
Connery,26,29,14.13
TheNewz,3,1,14.11
rickalter,54,81,14.1
ColdGuy,29,23,14.08
davoid49,14,6,14.07
noUturn,1,0,14.05
XVX,3,2,14.02
Mr000,7,5,14.01
QuickFlips,10,9,13.98
LongsInvestments2,9,3,13.98
MessWithTheBull,2,1,13.96
JohnWTrader,9,2,13.96
CJCInvestKing,5,3,13.95
simonsarris,13,8,13.95
Richyrich90,10,4,13.95
jcrsbarb,8,4,13.92
Masternaut,6,7,13.89
Bobbyplane1022,16,9,13.86
bwhipple,6,0,13.82
Mattaman7,5,2,13.81
StockmanJones,5,0,13.81
HoldenCaufield,10,6,13.79
Hummeron37s,10,8,13.79
stockemup45,9,9,13.77
adampool1,3,2,13.77
hansent75,6,5,13.76
kuwshlavi,1,1,13.75
PeteERc,13,8,13.75
gofolks,5,2,13.74
ArmedInfidel,11,4,13.72
Greencandlez,7,3,13.72
investermania,2,1,13.7
Yoshi05,7,4,13.68
calitrader101,6,0,13.67
KopitarKing,3,2,13.63
Jonhaughn,8,4,13.56
Atlsutiger,3,5,13.55
BuzzandAndy,4,2,13.54
vanfam,2,1,13.53
Smoothmoves1,7,5,13.52
buythensell,5,2,13.51
Dharr7,4,0,13.5
Robotbull,2,0,13.49
mstan,2,2,13.49
Holdin,3,2,13.48
23timers,11,4,13.46
rickdplumr1,7,4,13.45
Newtrader86,6,1,13.45
Sticky48,11,14,13.44
CryptoJonate,13,4,13.44
KapitalGain,5,3,13.44
JohnE164,5,1,13.38
Rashar10,6,2,13.35
Bullrun101,6,6,13.35
UpwardTrending,3,0,13.34
Synchronization,18,20,13.3
MK5898,4,3,13.29
DitoUp,2,0,13.28
ceeingwhatup,13,9,13.27
Kubush,4,0,13.26
INTL,3,0,13.24
JStock1,9,6,13.23
bostontrip123,8,7,13.22
EvilCloudyy,10,9,13.22
mattandy1018,16,8,13.22
fofom,27,25,13.22
ketrin78,3,1,13.21
Pigeon1902,2,2,13.19
32Trades,8,1,13.18
EddieMush,11,11,13.15
GMSF,5,5,13.15
AmazonGod,3,1,13.15
1kDayTrader,1,2,13.1
AccuTrader,3,4,13.1
Bentatorship,3,0,13.1
amartich,3,2,13.07
Lazio1982,9,5,13.05
Vince61,4,2,13.04
clevall,9,3,13.0
bagcoin,17,5,13.0
miggy4243,7,4,12.98
BullRunner1995,6,7,12.96
Takedzi,17,12,12.93
Tboodog,1,0,12.92
BuyOnTheDip,2,0,12.92
Firefighter5800,6,9,12.91
SteelcityTrader44,3,0,12.88
MakeDinero,17,9,12.87
Jsmooth87,2,0,12.8
geterdun,6,2,12.8
Vilifiedhyde,8,1,12.78
taz369,8,5,12.76
BullOBear,7,3,12.75
bgriffith1,8,1,12.73
HappyGrandpa,21,8,12.73
z143dk,10,3,12.72
Wolynes,8,1,12.69
Essence,14,18,12.68
griffon,4,1,12.68
MarcLand,11,8,12.65
gabetheg,15,10,12.64
Blastnoff,9,2,12.56
FilipinoBULL,5,1,12.56
Alilynn,3,2,12.51
danbaNY,13,5,12.51
cruisegirl4life,3,1,12.5
hulk09,5,2,12.49
Antigen888,2,0,12.49
retiringverysoon,7,6,12.49
TheBewb2,2,0,12.48
CannabisTrader420,5,1,12.47
Alextechie,9,11,12.46
Feuerwerk,8,2,12.44
Taiyou,5,4,12.42
Maq,2,2,12.4
NashvilleKeith,7,3,12.39
rddr,12,6,12.37
Drangles2000,6,6,12.37
Bradley1972,26,22,12.36
ForChristSakes,9,4,12.36
jmatkowsky,17,10,12.34
pogoking,7,6,12.34
10Bagga,18,17,12.33
NiklasZ,11,12,12.32
Stevej135,3,0,12.29
pln63,7,2,12.29
kokoopa,3,0,12.28
JonSnowIsChosenPrince,15,25,12.27
GreedyOne,4,2,12.27
biig,3,4,12.26
FeedMeMore,4,1,12.24
denl,5,2,12.24
Phoenixrising,12,17,12.24
HaterAdeTime,6,10,12.22
basedwizard,21,12,12.17
FlamingBladeOfVictory,8,3,12.16
Flatbeat,8,2,12.15
Ibbrokerthanu,9,3,12.15
Stocktrader1234,13,6,12.14
herwilagn,4,2,12.13
DaMofoTruth,20,14,12.12
TheEddieMush,28,22,12.12
Miracle007,6,1,12.11
clydehopper,9,1,12.11
ToviTovi,12,8,12.1
darkeninghorse,4,3,12.09
LEOJOZS,4,0,12.09
Handsome84,6,5,12.08
Erod70,16,13,12.07
PoundTownTrader,2,1,12.06
12Goose,2,2,12.05
Awestomos,10,5,12.05
TrustThisWitch,11,1,12.04
Greeninv,2,0,12.0
tradercalloptions,3,1,12.0
Wolfofstocktwit,14,8,11.99
Thomasgs,5,3,11.99
MiamiGent,6,12,11.98
Gsat3GPP,9,8,11.96
LULLULULUL,11,4,11.89
msward,3,2,11.88
cagedgorilla,7,3,11.88
Frienduciary,6,4,11.87
alokdoc,6,3,11.83
Shadetreeengineer,4,2,11.83
newburg,8,3,11.81
YourFatMother,9,10,11.8
elcreepo,9,8,11.79
Ap399,1,0,11.76
rko3,9,7,11.75
mavericksfd,5,3,11.74
Jfo11,17,3,11.72
BioGod,7,2,11.7
nastyboaa,12,4,11.67
chrisvilla,1,1,11.66
Hansm7777,2,0,11.66
Subbu1188,7,6,11.62
guran,17,14,11.62
Richmundo415,5,4,11.61
Orion31,13,15,11.6
TheChipmeister,9,2,11.59
anky7544,40,33,11.58
alexx013,13,9,11.55
BullMeetsWorld,7,1,11.51
JTMoney72,6,3,11.47
sujeto,2,6,11.47
MotisST,1,0,11.46
AlanLovesTrading,16,10,11.46
drewl243,2,1,11.45
joeyadidag,6,0,11.43
Alanox,9,2,11.43
sap99,5,2,11.41
insites,6,3,11.41
feralcat,9,2,11.4
Maddog64,21,5,11.39
hoosierjch,2,0,11.37
Merdeiro,7,3,11.37
GiacomoFanucci,7,2,11.36
MudDogJack,3,7,11.35
outsidethebox14,2,1,11.35
SSR751,8,7,11.35
OneSmarTrader,5,1,11.33
johnyono,4,2,11.32
pika1001,4,1,11.27
biowatch45,8,6,11.27
BrazenTrader,7,6,11.26
gonzato,35,23,11.23
JerryTrades,3,1,11.19
BMoneyReincarnation,4,1,11.19
Itsnevertoolate,6,6,11.19
venrooyr,9,2,11.19
Money4money1,3,0,11.16
ClawingBack,1,0,11.09
kennymickd,3,2,11.09
doug5007,11,4,11.05
DonkeyKongTrader,18,15,11.04
jhuang108,4,0,11.04
D8abusa,1,0,11.03
RLo2427,1,2,11.01
Jebus29,7,6,10.97
MrFrogy,1,0,10.94
kevy777,3,3,10.94
MichaelHarris,5,2,10.94
chromashadows,13,16,10.92
Etradez,4,5,10.91
Blkgold,12,16,10.91
Kyler111,2,0,10.91
OutofPot,9,9,10.9
EndUser,10,2,10.9
jevans24,8,8,10.88
gary23b,1,0,10.87
HMNYhmny,4,2,10.86
Spevano,4,1,10.86
USCKristy,8,3,10.83
ProfitFTW,11,8,10.83
Payday642,7,6,10.81
egarcia89,9,6,10.8
JayStock1,9,6,10.79
Verdoux,1,0,10.78
Kburg11,3,0,10.76
houseoflearneddoctors,7,10,10.75
Dmxuser,6,6,10.74
LotusStock,17,12,10.74
rim2rim2rim,3,3,10.74
kabab,25,23,10.73
OnlyInfor,7,7,10.71
CaptainClapson,13,9,10.7
Talleyville0311,14,7,10.7
robertoseda,5,5,10.69
Craig1390,13,18,10.69
Policyman,6,6,10.68
SmartChartInvestor,6,7,10.66
Iwillplay,19,11,10.65
js2509,3,1,10.6
Buffetbaby,7,1,10.56
Eklektik92,9,9,10.56
stofanak,7,2,10.56
bars3797,2,4,10.55
TRICKSTRACKS,4,2,10.55
batmanv38,6,0,10.54
CEM97,65,42,10.51
Bluesentry,9,3,10.5
IDontHodlBags,6,4,10.5
FrancisII,11,3,10.5
Txmike,2,0,10.47
brazilstocks,4,2,10.47
carlosvargas,6,4,10.43
JawsAker,7,4,10.43
rbaker10,21,28,10.42
Tjeerd,2,0,10.42
rottenpool,1,1,10.42
dukeofbelair,4,3,10.4
Fearnot,1,4,10.39
masterolive,1,0,10.38
FocusFastFirst,4,2,10.38
Alvis777,6,4,10.36
johnGG,10,9,10.36
IsleTrader,13,7,10.32
Kalmah,3,1,10.29
daytradeguy12,1,1,10.29
jesserip,10,4,10.29
JustHereToMakeMoney,3,2,10.28
BigBossDaddy127,3,2,10.28
Arcuem,2,2,10.24
grimcanuck,20,20,10.18
MrGarret,3,0,10.16
FerreroRocher,3,2,10.14
WaryBuffett,3,1,10.14
MaydayFlowers,12,9,10.11
JeSt3r,3,1,10.08
Ghostblade,3,0,10.08
julien25,6,3,10.05
ThirtySix,6,1,10.04
Techsbust,8,2,10.03
bombon,6,0,10.02
kamel39332,4,2,10.0
cajunenginuity,14,6,9.97
Watchman18,22,23,9.97
thegoods23,2,0,9.97
TheValueNerd,6,3,9.96
tonyhua,5,3,9.95
thatguycody17,4,2,9.92
whathappen,14,6,9.9
Novice93,9,11,9.9
brownw,7,5,9.9
GregX,6,1,9.88
andrewalex839,5,2,9.86
ahscommon22,4,2,9.85
rocalinda,3,3,9.85
gspmike,4,0,9.82
PMaddog,5,4,9.8
WallStCrook,3,0,9.77
DigitalKosmos,4,1,9.77
JoeyyB00,1,0,9.76
DECISIVERESEARCH,9,8,9.75
xofkcin,2,0,9.74
Yevgeniy79,4,1,9.73
telenergyretail,2,2,9.72
IronicallyFresh213,3,1,9.68
ALWAYSxBULLISH,16,22,9.67
GregRoberts2,3,0,9.66
GainsAllDay,4,5,9.64
amrose,7,3,9.64
stockydave22,6,4,9.62
Tradergirl808,2,0,9.58
bmac123,1,0,9.58
Bowtech32,16,8,9.58
swing31,3,2,9.58
JTIVER,12,3,9.52
joonbugz,3,1,9.51
BioMedicalRx,4,0,9.5
steve17,2,0,9.5
EnronCapital,15,11,9.5
Bearrunsarebullfun,12,7,9.49
mustachefeeling,18,12,9.48
abe4,5,2,9.47
bonerass,2,4,9.46
cynwolfie,8,10,9.46
StockyCreed,7,4,9.45
kms7,4,4,9.43
cudu,2,0,9.43
TGMF,15,10,9.42
Naguara,5,3,9.42
MakeMoney29,5,0,9.42
EzyMny775,12,9,9.41
arlanjacob,2,0,9.4
Bambiliveson,5,2,9.39
CIGARMAN68,8,4,9.38
falungn,6,4,9.35
HollywoodWolf777,5,3,9.35
RetirednCali,6,3,9.35
jakevoss18,3,1,9.34
Indicator1,3,1,9.33
Bestiuk,14,10,9.32
KingCron,11,9,9.31
VEEP,9,10,9.3
bgoat8,3,3,9.28
hopeandresearch,1,0,9.28
CrashTester,4,1,9.27
