DevilMask,,2019-05-29 15:59:00,18.974,AMRN what will AH look like
CaptBeer,,2019-05-29 11:15:00,19.442,AMRN Sadly I needed some cash today so I sold 675 shares My first AMRN sell in 4 years I almost forgot how to click that big red SELL button I still have 187575 shares to work with in the future
tradeitfast,True,2019-05-29 11:13:00,19.43,AMRN this drug will quadruple co revenues
VascepaBID,,2019-05-29 11:13:00,19.43,AMRN Where is that guy who said we wouldnt get PR Where are all of you Cowards shame on those claiming fake inside info
tradeitfast,True,2019-05-29 11:13:00,19.43,AMRN yep then buyout
RyanST,,2019-05-29 11:11:00,19.385,AMRN Thats it An expedited review process LOL
Big123,,2019-05-29 11:11:00,19.385,AMRN take profits thanks holder
SouthernItUp,True,2019-05-29 11:11:00,19.385,AMRN sold half 531 1850s for 816 God bless America
tradeitfast,True,2019-05-29 11:10:00,19.398,AMRN buyers were just waiting on the priority review now that they have it buyout announcement will come soon
jebach2,True,2019-05-29 11:10:00,19.398,AMRN we graduated 1s Need to go to 2s and 3s
ONCEINALIFETIME,True,2019-05-29 11:09:00,19.417,AMRN 12 MILLION ALREADY
tradeitfast,True,2019-05-29 11:09:00,19.417,AMRN we will see 20 today
LosinMoneyIsEZ,,2019-05-29 11:08:00,19.385,AMRN slowing down get to 20
zippy82,,2019-05-29 11:07:00,19.446,ACST Surprised this isnt getting dragged along with AMRN I guess theres just too much money flow going that way
tradeitfast,True,2019-05-29 11:06:00,19.497,AMRN 20 today for sure
michael82929,True,2019-05-29 11:06:00,19.497,AMRN GSK MTNB AZN omegaoutperformsweed 2019 2020
Rackem99,,2019-05-29 11:05:00,19.56,AMRN where is JT wetdream
DonDoodle,True,2019-05-29 11:04:00,19.565,AMRN action date deadline right
tradeitfast,True,2019-05-29 11:04:00,19.565,AMRN buyout 30
yidarmy,True,2019-05-29 11:04:00,19.565,AMRN been waiting a long time for this move Paired back but still holding a very large position Nothing but positive news for this company but marketXBI has held it back
IcmK,True,2019-05-29 11:03:00,19.538,AMRN 21
exHawaiian,True,2019-05-29 11:03:00,19.538,CARA Better go for AMRN
IcmK,True,2019-05-29 11:03:00,19.538,AMRN
JTbigfishdream,False,2019-05-29 11:02:00,19.488,AMRN Robert Mueller is speaking now wonder if he will address the concerns on AMRN
zippy82,True,2019-05-29 11:02:00,19.488,AMRN This is our regular morning dip
araisan,True,2019-05-29 11:02:00,19.488,AMRN lets see that big 20
michael82929,True,2019-05-29 11:01:00,19.504,AMRN GSK MTNB AZN omegawillbethenewweedspace 20192020
Benzinga,,2019-05-29 11:01:00,19.504,Amarins Cardiovascular Fish Oil Pill May Hit Market Sooner FDA Accords Priority Review Designation AMRN benzingacomgeneralbiotec
cityangel,,2019-05-29 11:00:00,19.602,FDA action date September 28 for CV benefit claim for Amarins Vascepa shares up 8 premarket seekingalphacomnews34673 AMRN
RobinF_KiTTy,True,2019-05-29 11:00:00,19.602,AMRN 20Incoming
Ucfknight02,True,2019-05-29 11:00:00,19.602,AMRN where is the CaptBeer
tradeitfast,True,2019-05-29 10:59:00,19.625,AMRN buyout at 2530 would be nice
GSP,,2019-05-29 10:59:00,19.625,Another setup that we taught in our free Trading Inflection Points webinar gspdtwtrainingvidsiovi AMRN
Seb95134,True,2019-05-29 10:58:00,19.646,AMRN does anyone know if getting priority review means that chance for FDA approval just went up The pps action seems to indicate so but I am more interested with exp on different drugscompany
UpDownSidways,,2019-05-29 10:58:00,19.646,AMRN 23 today breakout tomorrow
BaaBaa45,True,2019-05-29 10:58:00,19.646,AMRN PFE Incoming BO missile
ScryingBiotech,,2019-05-29 10:57:00,19.659,AMRN Also big congrats to Mhornick who has remained calm and composed through my fearful rants Thats a real champion of any challenge Go AMRN
LilDip,True,2019-05-29 10:57:00,19.659,AMRN whats the news here
michael82929,True,2019-05-29 10:57:00,19.659,AMRN ouch this has to hurt shorts
Maver,True,2019-05-29 10:56:00,19.623,AMRN Risk has been heavily reduced Theres nothing left holding this back from a trip to the 30s
bluemooncapital,False,2019-05-29 10:56:00,19.623,AMRN long hot dead money summer at amrn unfortunately
michael82929,True,2019-05-29 10:56:00,19.623,AMRN lovemesomeomega AZN MTNB GSK AMRN
ResearchTrading,True,2019-05-29 10:56:00,19.623,AMRN endptscomamaringetsabo
bluemooncapital,False,2019-05-29 10:56:00,19.623,AMRN now we wait
Sieppo,True,2019-05-29 10:55:00,19.574,AMRN breakout
RobinF_KiTTy,True,2019-05-29 10:55:00,19.574,AMRN todays song number 3 youtubecomwatchvHfxqQmW
michael82929,True,2019-05-29 10:55:00,19.574,AMRN lets go baby looking good
zippy82,True,2019-05-29 10:54:00,19.534,AMRN Next wall please
mydanilo,,2019-05-29 10:54:00,19.534,AMRN
kuw1kuw1,True,2019-05-29 10:54:00,19.534,AMRN Another down day for the markets and were up almost 15 Go AMRN
Tradingbop,True,2019-05-29 10:53:00,19.487,AMRN Hitting to NHOD
Willie95,,2019-05-29 10:53:00,19.487,AMRNweekly new calls outnumber new puts by 100x or more
biffermeister,,2019-05-29 10:53:00,19.487,AMRN finally a great day to do some blah blahblah for you novo
therealgmoneydog,True,2019-05-29 10:52:00,19.428,AMRN SQUUUUUUUIIEEEEEREERRZZZZZ
rsarnow52,,2019-05-29 10:52:00,19.428,AMRN quiet amazing this is just back to where it was trading at the end of April this news should of taken this to 25
RobinF_KiTTy,True,2019-05-29 10:49:00,19.471,AMRN put on your seat belts and take your altitude sickness pills
RecklessAbandon,True,2019-05-29 10:49:00,19.471,AMRN there never was any collusion
BaaBaa45,True,2019-05-29 10:49:00,19.471,AMRN Trx 61000 Big week on offense
IntensityStocks,,2019-05-29 10:49:00,19.471,104854 AM Makes fresh HOD AMRN 1947 145 ON 10750K VOL ISW PreMarket WatchScan
BryantF,,2019-05-29 10:47:00,19.4,AMRN FDA action date September 28 for CV benefit claim for Amarins Vascepa shares up 8 premarket Seeking Alpha seekingalphacomnews34673
RudyPicks13,True,2019-05-29 10:47:00,19.4,SOLY AMRN CARA Wow healthcare sector is taking off New electric car company WKHS is trading at 100M market capital They are about to get bought out by GM so they can afford this manufacturing plant I think WKHS will run to 10
Zoeyface,,2019-05-29 10:47:00,19.4,AMRN Glad to see one of my stocks doing well
mydanilo,,2019-05-29 10:46:00,19.399,AMRN as we said shorts help to drive this on days with good news Traders had a chance to make huge money IF they were on the right side at the right time Lots of volatility in our baby
Python,,2019-05-29 10:45:00,19.393,AMRN TRx 59054
longtermopportunity,True,2019-05-29 10:45:00,19.393,AMRN will be 20 today guaranteed I posted 20 soon on Friday and they laughed At me All big pharma companies killing them selves every dollar up costs them more for the buyout
Eshita,,2019-05-29 10:45:00,19.393,AMRN goinh up what happen next read first carefully than decide stockpricecomsponsoredco Others on Watchlist NVAX TTD TEUM PTNYF
androsForm,,2019-05-29 10:44:00,19.451,AMRN put sellers active JUL19 17 Ps
Tradingbop,,2019-05-29 10:44:00,19.451,AMRN Adding here
cybercash28,,2019-05-29 10:43:00,19.431,AMRN Up 145 HH Broke out above ma50 Downtrend reversal IBB XBI LABU UBIO
Harry71,,2019-05-29 10:43:00,19.431,AMRN from valuation perspective this is still very cheap so the institutional investors will take whatever they can below 52 week high
no1patfan,True,2019-05-29 10:42:00,19.415,ARRY Looking to get there pound of flesh off of us today When u see what XBI and IBB are doing its ok to get a little smirk u earned it ARRY AMRN Best in bio
quantcha,,2019-05-29 10:42:00,19.415,Big Gainer Alert Trading todays 111 move in AMARIN AMRN ideasquantchacom201905
JTbigfishdream,False,2019-05-29 10:42:00,19.415,AMRN Im all in with a new short position and plan to ride it down to 1600 Wish me luck
teamgreen,,2019-05-29 10:42:00,19.415,AMRN cover OR perish
ragslems,True,2019-05-29 10:42:00,19.415,AMRN remember this is a unicorn financeyahoocomnewsanal
Golddog8,True,2019-05-29 10:41:00,19.431,AMRN 20 soon
930TT,True,2019-05-29 10:41:00,19.431,AMRN Massive volume still This sees 20
govascepa,,2019-05-29 10:41:00,19.431,AMRN Priority Review significantly increased its chances of near term bidding war and ultimately BO before sept 28
marketchameleonwins,,2019-05-29 10:40:00,19.42,AMRN AMRN 31May19 ATM Implied Vol Increases 83 to 639 Straddle Implies a Move of 54 marketchameleoncomOvervie
3rdBass,True,2019-05-29 10:40:00,19.42,AMRN pow
tradeitfast,True,2019-05-29 10:38:00,19.391,AMRN we will see 20 today for sure
Stockman00,True,2019-05-29 10:38:00,19.391,AMRN well done bulls Great work for today
PghKid1,True,2019-05-29 10:38:00,19.391,AMRN didnt shorts know this was coming Lol apparently not
DOC1977,True,2019-05-29 10:38:00,19.391,AMRN like I said nothing bearish with this companyJT KNOWS BEST
TradeSquawk,,2019-05-29 10:37:00,19.375,Not sure on timing Were told this reads neg AMRN intechopencomonlinefirst
sincosine,True,2019-05-29 10:36:00,19.357,AMRN
Interndoc,True,2019-05-29 10:36:00,19.357,AMRN 25k on option bam
vincentnyc,False,2019-05-29 10:36:00,19.357,AMRN it is gonna drop now from 1947
Ceeport_Global,True,2019-05-29 10:36:00,19.357,CARA AMRN Just dont listen to Seeking Alpha or Bret Jensen
ScryingBiotech,True,2019-05-29 10:35:00,19.35,AMRN Congratulations It appears youre on track for approval The ghost of John Jenkins may in fact be just that a ghost Good day for you And potentially a good day for patients
RobinF_KiTTy,True,2019-05-29 10:35:00,19.35,AMRN at some point traction will take over and get us over 20
PghKid1,True,2019-05-29 10:34:00,19.397,AMRN BO coming
vincentnyc,,2019-05-29 10:34:00,19.397,AMRN in at 1936 and out at 1947 Boom Just got paid
Ceeport_Global,,2019-05-29 10:34:00,19.397,CARA It is the best morning ever as we also hold a very large position in AMRN Two great stocks with great potential ahead of both of them Bio Techs can be great if you do your DD and pick the right ones
BaaBaa45,True,2019-05-29 10:34:00,19.397,AMRN Well thats an hours trading Time to blink and go again
foundagoodstock,True,2019-05-29 10:34:00,19.397,AMRN Volume 10 million after one hour
PharmaVet,,2019-05-29 10:34:00,19.397,AMRN congrats longs
delalove,,2019-05-29 10:33:00,19.39,AMRN Whoa 10 million shares traded already
atumm,True,2019-05-29 10:31:00,19.461,AMRN will see 23 today
eagle94,,2019-05-29 10:31:00,19.461,AMRN SESN
The1Realist,,2019-05-29 10:31:00,19.461,AMRN good times good health Vascepa provides people w good health
Rackem99,,2019-05-29 10:31:00,19.461,AMRN pull her back shorts here is your chance
ONCEINALIFETIME,True,2019-05-29 10:31:00,19.461,AMRN
ShortFishFry,True,2019-05-29 10:31:00,19.461,AMRN this either ends abruptly with early buyout or we continue to grind up with growth until it becomes more compelling to go it alone Either way Im holding to the end
biffermeister,,2019-05-29 10:30:00,19.402,AMRN would love to see 15 million share day
moneymeek,True,2019-05-29 10:29:00,19.448,AMRN no profit taking just buying And a lot of it
RobinF_KiTTy,True,2019-05-29 10:29:00,19.448,AMRN my second song for the dayyoutubecomwatchvj1BNcSB
Tradingbop,True,2019-05-29 10:28:00,19.406,AMRN here
IntensityStocks,,2019-05-29 10:28:00,19.406,102832 AM Another HOD in AMRN 1945 143 ON 9724K VOL ISW PreMarket WatchScan
930TT,True,2019-05-29 10:28:00,19.406,AMRN If you want a day trade but some shares and sell at the EOD Huge volume It goes up all day
Freemium,,2019-05-29 10:27:00,19.355,AMRN easy 25 watch this bought over and over again till longs laugh all the way to the bank
biffermeister,,2019-05-29 10:27:00,19.355,AMRN My song for the day youtubecomwatchv6FOUqQt
Novo1,True,2019-05-29 10:26:00,19.349,AMRN at this rate volume seems to indicate a 20 sp may be too conservative might want to readjust expectation that sp settles i the range of 2285 to 2350IMHO
930TT,True,2019-05-29 10:25:00,19.302,AMRN Massive volume Another pop coming
Geepersman,True,2019-05-29 10:25:00,19.302,AMRN This will get bought on any pullback 20 today
gofolks,True,2019-05-29 10:24:00,19.238,AMRN Recommendationif you sell todaydont announce that you are out and took profits You are embarrassing yourself
javyn,True,2019-05-29 10:24:00,19.238,Oh no did AMRN spring yet another bear trap for the short change chumps ROFL
Harry71,,2019-05-29 10:23:00,19.296,AMRN No1 buyout candidate
InvestmentResearch,True,2019-05-29 10:23:00,19.296,AMRN thats right
Toddler1,True,2019-05-29 10:22:00,19.316,AMRN FDA MAY THINK IT HAS SUPER POWERS
katherinehampton,True,2019-05-29 10:22:00,19.316,AMRN Volume over 9 million
shockexchange101,,2019-05-29 10:21:00,19.362,AMRN My 3 call is looking much better Hope I undershot it lol
ragslems,True,2019-05-29 10:21:00,19.362,AMRN what will todays volume be 50 million 100 million
CaptainAwesome,True,2019-05-29 10:21:00,19.362,AMRN drugs with priority review have 70 approval rates
Toddler1,True,2019-05-29 10:20:00,19.432,AMRN THIS WAS LOOKING SAD A WHILE BACK NOW ITS A BEAST WITH SUPER POWERS
jmp470,,2019-05-29 10:20:00,19.432,AMRN taking profits soon 35 is stop My day is over thanks to AMRN Longed 2K from 1881 out now 43 Good luck all enjoy your day
mplautz,,2019-05-29 10:19:00,19.4,AMRN BLOCKBUSTER DRUG Come on PFE suit up
katherinehampton,True,2019-05-29 10:19:00,19.4,AMRN GOGOGOGO
Cobrathebull,True,2019-05-29 10:19:00,19.4,AMRN I love the bears silence Sell the news they said lmfao Bear thesis is toast Whats left for them to cling to now
biffermeister,,2019-05-29 10:18:00,19.423,AMRN nice target now that it woke up is 21 next few weeks spikes are usually not a one day affair
Cousin_Vinny,True,2019-05-29 10:18:00,19.423,AMRN looking even better than last week now More volume please
no1patfan,True,2019-05-29 10:18:00,19.423,AMRN Literally loaded for
Toddler1,True,2019-05-29 10:18:00,19.423,AMRN YOU LONGS NEEDED A GREAT RUN HERE IT IS ENJOY
RobinF_KiTTy,,2019-05-29 10:17:00,19.412,AMRN Song 1 for todayyoutubecomwatchvZbZSe6N
TBRWildBill,,2019-05-29 10:17:00,19.412,AMRN hype
WhereAreWeNow,True,2019-05-29 10:17:00,19.412,AMRN Amarin Corp shares are trading higher after the FDA granted priority review to the companys supplemental new drug application for Vascepa to reduce residual cardiovascular risk in patients with statinmanaged LDLC cholesterolMay 29 2019 613a ETBenzinga Stock Analysis
SteveTexans,True,2019-05-29 10:17:00,19.412,AMRN Shorts sweating feeling the pressure Squeeze
Novo1,True,2019-05-29 10:17:00,19.412,AMRN ask is the volume and price spike more the result of a relief rally or conviction that this is a BO candidate
UpDownSidways,,2019-05-29 10:16:00,19.401,AMRN only resistance is 23
bluemooncapital,False,2019-05-29 10:16:00,19.401,AMRN oh I cant stand all the gladhanding here over a simple priority review
ivosplash,True,2019-05-29 10:16:00,19.401,SESN AMRN on fire today Congrats to all the patient longs Far from done here
djvjag,,2019-05-29 10:16:00,19.401,AMRN ripping faces Jordan did you predict this
WhereAreWeNow,True,2019-05-29 10:15:00,19.384,AMRN priority reviewi want 52 week highs
Kedanke,True,2019-05-29 10:15:00,19.384,AMRN 1950s 1987 next key price targets
IntensityStocks,,2019-05-29 10:15:00,19.384,101525 AM Testing new HOD AMRN 1937 139 ON 8532K VOL ISW PreMarket WatchScan
Martin1933,True,2019-05-29 10:15:00,19.384,AMRN JTbigfishdream hows the anus Fairly raw lol
fitoto,,2019-05-29 10:15:00,19.384,AMRN Its time to seriously think BO Based on current market cap a mere 15B offer will bring the share price to 45 This is the bottom line I believe
longtermopportunity,True,2019-05-29 10:15:00,19.384,AMRN rinse and repeat all day Back to 24
BESKST,,2019-05-29 10:13:00,19.24,AMRN haha BP will PAY
khalido,,2019-05-29 10:13:00,19.24,AMRN whats the news
Toddler1,True,2019-05-29 10:13:00,19.24,AMRN LOOKING GOOD FOR YOU LONGG CONGRATS
Cousin_Vinny,True,2019-05-29 10:13:00,19.24,AMRN liked the setup and still going thx to jonnajarian s take on AMRN last week HT to the master on CNBC halftimereport Thanks in our trading room as well Were out 12 position now free trade
Geepersman,,2019-05-29 10:12:00,19.286,AMRN All those 19 calls in the money
BaaBaa45,True,2019-05-29 10:12:00,19.286,AMRN Well if they sold for less than 50 I would be disappointed Meaning at this price it remains a very very cheap And now a significantly derisked one Lipitor
Maver,,2019-05-29 10:12:00,19.286,AMRN Path to yhe 30s has just been cleared Enjoy the ride to come
gofolks,True,2019-05-29 10:12:00,19.286,AMRN Can we do a temporary trading halt Im suppose to do my morning exercise
SarahVI,True,2019-05-29 10:12:00,19.286,AMRN good working up
NJKnight92,,2019-05-29 10:12:00,19.286,AMRN When the mountain of shorts cover were gonna fly even more 20 day if theyre not stubborn
thomas_888,True,2019-05-29 10:12:00,19.286,AMRN Millions of shorted shares We should start to see more effect of shorts covering soon Volume looks positive
InvestmentResearch,True,2019-05-29 10:12:00,19.286,AMRN woohoo
SouthernItUp,,2019-05-29 10:11:00,19.225,AMRN
KINGWILL318,True,2019-05-29 10:11:00,19.225,AMRN FDA News and EVAPORATE data in September
TBRWildBill,True,2019-05-29 10:11:00,19.225,AMRN Im helping
jebach2,,2019-05-29 10:10:00,19.165,AMRN bears are burning Smell the meat
rrb868s,True,2019-05-29 10:10:00,19.165,AMRN We never did get word on the interim look of EVAPORATE Any chance Amarin has the info and were holding it until the priority review decision came out It would be the perfect fuel on the fire to blow this thing wide open for share price bidding wars European partner guidance etc
chgobioguy,True,2019-05-29 10:10:00,19.165,AMRN today is a BOILERUP kind of a day
UpDownSidways,,2019-05-29 10:09:00,19.245,AMRN 23 in couple hours
BaaBaa45,True,2019-05-29 10:09:00,19.245,AMRN 2050 high today My best guess
ians,True,2019-05-29 10:09:00,19.245,AMRN That John Najarian has horse sense Or good connections lolWatch the CNBC crew with the Judge chat this up in 2hrs
Game_Day,True,2019-05-29 10:09:00,19.245,AMRN 19 to 20
Adon82,True,2019-05-29 10:09:00,19.245,AMRN hit avg volume for the day in less than 1 hr of trading
ArtFitz1020,,2019-05-29 10:09:00,19.245,AMRN Today is FunnerFirst Fun in a long time
Dwillikin23,True,2019-05-29 10:09:00,19.245,AMRN good thing I bought an extra 1800 shares yesterday
LosinMoneyIsEZ,,2019-05-29 10:09:00,19.245,AMRN I guess buying at 1826 premarket didnt screw me after all
RobinF_KiTTy,True,2019-05-29 10:09:00,19.245,AMRN any guesses for todays high
wrb630,,2019-05-29 10:09:00,19.245,AMRN CONGRATS TO ALL LAST FEW WEEKS WERE TOUGH but now I feel vindicated
Kedanke,True,2019-05-29 10:08:00,19.21,AMRN That was a 500k share minute breaking through 19
kimberlee1,,2019-05-29 10:08:00,19.21,AMRN actually having fun watching this today LOL
tradeitfast,True,2019-05-29 10:08:00,19.21,AMRN 2635 buyout
kapfister,,2019-05-29 10:08:00,19.21,AMRN in
Harry71,,2019-05-29 10:08:00,19.21,AMRN This is institutional buying They know FDA will approve sNDA by September 4 months from now This will double up and BO can push over 50
Ucfknight02,,2019-05-29 10:08:00,19.21,AMRN now we need a buyout twitter rumor for 30
aygabtu,,2019-05-29 10:08:00,19.21,AMRN this should make buyout chances more likely Big pharma dropped the ball not scooping it up before Will be scrambling like the shorts are today
culls17,,2019-05-29 10:07:00,19.174,AMRN 1950 major resitiance we will see
JohnCappello,True,2019-05-29 10:07:00,19.174,Title The eicosapentaenoic acid to arachidonic acid ratioand its clinical utility in cardiovascular disease CONCLUSION The EPAAA ratio is a valuable predictor of cardiovascular riskshorturlatknqNW AMRN
DOC1977,True,2019-05-29 10:07:00,19.174,AMRN here we goooo
mclim73,,2019-05-29 10:07:00,19.174,AMRN never sell AH
WhereAreWeNow,True,2019-05-29 10:07:00,19.174,AMRN back over 20
aygabtu,,2019-05-29 10:07:00,19.174,AMRN told ya20 coming on approval day 25 in a few weeks
Ucfknight02,,2019-05-29 10:07:00,19.174,AMRN That triggered some covering
eStockPicks,True,2019-05-29 10:06:00,19.128,AMRN setting up for swing long Check the charts
Stockman00,True,2019-05-29 10:06:00,19.128,AMRN shorts Time to cover Under 20 is a great deal for you Come on Do it
Harry71,,2019-05-29 10:06:00,19.128,AMRN Friday scripts are out again 2350 this week
zippy82,True,2019-05-29 10:06:00,19.128,AMRN Not bad for a bad day on the markets
IntensityStocks,,2019-05-29 10:06:00,19.128,100554 AM Another HOD AMRN 1899 116 ON 7250K VOL ISW PreMarket WatchScan
kimberlee1,True,2019-05-29 10:05:00,18.921,AMRN once we get past 19 next resistance 1992
Stockman00,True,2019-05-29 10:04:00,18.924,AMRN come on 19 Give me some bear meat Youre almost there
thomas_888,True,2019-05-29 10:04:00,18.924,AMRN This could very well to and try the recent highs 2223ish if volume keeps up
WhereAreWeNow,True,2019-05-29 10:04:00,18.924,AMRN nice
930TT,True,2019-05-29 10:04:00,18.924,AMRN Over 19 and the shorts are fucked And my 19Calls make me a happy man
BryantF,,2019-05-29 10:04:00,18.924,AMRN news Just woke up to see were up almost 200
Harry71,,2019-05-29 10:04:00,18.924,AMRN Price is below 52 week high and sales are 52 week high Let institutional investors buy your cheap shares and sell to you at higher price
Stockman00,True,2019-05-29 10:03:00,18.94,AMRN keep pushing bulls And shorts keep covering lol
qqq2018,True,2019-05-29 10:02:00,18.924,AMRN Form 4 at the EOD
Stockman00,True,2019-05-29 10:02:00,18.924,AMRN pusshhhhhh over 19 and shorts are Fs Come on
UpDownSidways,,2019-05-29 10:02:00,18.924,AMRN 25mil shares shorted about to get triggered to cover past 19 SPY QQQ
kimberlee1,,2019-05-29 10:02:00,18.924,AMRN shorts are trying hard here If we can get it over 19 epic squeeze
reanimatedgif,True,2019-05-29 10:01:00,18.953,AMRN WHO LIKES SHORT SHORTS HO HO HO CHEERS LOVE THE CAVALRYS HERE
delalove,,2019-05-29 10:01:00,18.953,AMRN Quick question for those with FDA knowledge How many drugs that get PR have an ADCOM
shockexchange101,,2019-05-29 10:01:00,18.953,AMRN 50k block just went through at 1895
CaptainAwesome,True,2019-05-29 10:00:00,18.953,AMRN the stock could enjoy shortcovering tailwinds shorts screwed
biffermeister,,2019-05-29 10:00:00,18.953,AMRN a word on bashers and pumpers they have no bearing on stock price skittish traders who pay any attention to them will always loseThey are to be ignored
gofolks,True,2019-05-29 09:59:00,18.933,AMRN Heylets be realistic nowthere is NO reason that the Priority review HAS to take the full 6 monthsplus NOW there is NO reason BP has to wait for FDA approval to move forward with BOso dont wait to GET IN ON THIS
jmp470,,2019-05-29 09:58:00,18.902,AMRN Its the only stock worth playing so far today 1 per move is good with me
jebach2,,2019-05-29 09:57:00,18.803,AMRN i was wondering about my unusual morning wood this morning Seeing the news explains it
fitoto,,2019-05-29 09:57:00,18.803,AMRN just remind everyone we had 500 up day before
Novo1,True,2019-05-29 09:56:00,18.754,AMRN Volume is compelling Question whether this will stay 20 based on wkly scripts probable label expansion and probably no adcom If so look for Evaporate data release late fall to push sp above 30 If BO will happen late fall IMHO
no1patfan,True,2019-05-29 09:56:00,18.754,AMRN Simply put the timeline of a blockbuster drug has been expedited short or long that is all u need to know I would sincerely like to thank the 2 kind individuals that sold me there shares at an avg price of 1810 bringing me to 3k in holdings thank u we gonna do well fellow shareholders
mplautz,True,2019-05-29 09:55:00,18.94,AMRN Business plan that was on track accelerated now I think priority review adds 20 value here JT going to need a hell of a lot more investment and needs partners or BO option which should pane out over the summer Still all in
Harry71,,2019-05-29 09:55:00,18.94,AMRN Strength confirms institutional buying on FDA news 2350 this week
aygabtu,,2019-05-29 09:54:00,18.871,AMRN 20 today and 25 in a few weeks
kimberlee1,True,2019-05-29 09:54:00,18.871,AMRN come on lets crack that 19 and off we go
bravo33,,2019-05-29 09:54:00,18.871,AMRN Added 5c 15 Jan 21 840
UpDownSidways,,2019-05-29 09:54:00,18.871,AMRN technically should retest 23
InvestmentResearch,True,2019-05-29 09:54:00,18.871,AMRN PBYI
IntensityStocks,,2019-05-29 09:53:00,18.879,95339 AM More HODs AMRN 1890 111 ON 5492K VOL ISW PreMarket WatchScan
toddrobertking,True,2019-05-29 09:53:00,18.879,AMRN if no adcom is requiredneeded then look outwe need confirmation on thatif so all time highs coming faster then any of us thought
UpDownSidways,,2019-05-29 09:53:00,18.879,AMRN shorts starting to get it
PghKid1,,2019-05-29 09:53:00,18.879,AMRN 1900
biffermeister,,2019-05-29 09:53:00,18.879,AMRN volume is there price will follow as momo traders get in
cornelyu,True,2019-05-29 09:53:00,18.879,AMRN how does it feel when you are the laughingstock of an entire message board bluemooncapital
Sieppo,True,2019-05-29 09:52:00,18.718,AMRN please short more
SarkManchez,,2019-05-29 09:52:00,18.718,AMRN RADBASS this turned out to be a hell of a stock
Game_Day,True,2019-05-29 09:52:00,18.718,AMRN looking for 19 cross here
aygabtu,,2019-05-29 09:52:00,18.718,AMRN this is just the beginning A lot of shorts in this and people that sold are wanting to get back in Estimates and upgrades are coming because FDA news is about the future and validates vascepa
LosinMoneyIsEZ,,2019-05-29 09:49:00,18.613,AMRN look at SOLY From 5 to almost 30 in 2 days I hate missing those
ivanhoff,,2019-05-29 09:49:00,18.613,AMRN is showing notable relative strength this morning but it is still stuck in nomans land Closing above its 50dma would be an important threshold MarketSmith
DevilMask,True,2019-05-29 09:49:00,18.613,AMRN thing of beauty Ive been frustrated with this stock since midMarch total vindication
Takmau,True,2019-05-29 09:48:00,18.736,AMRN 30TP
ians,True,2019-05-29 09:48:00,18.736,AMRN Any price below high of 23 will look so juicy when Vascepa gets approved in Sept By then I expect 2730 unless BO happens In that case at least 40 min Maybe 60 FDA did the right thing finally with PR Cant make up for 12 mistake but IMHO approval is now just a formality Clinical evidence is too compelling
cynthia101,,2019-05-29 09:48:00,18.736,AMRN target 2000
LetsGoLongs,True,2019-05-29 09:48:00,18.736,AMRN
PghKid1,,2019-05-29 09:48:00,18.736,AMRN
Mamasboy,True,2019-05-29 09:47:00,18.676,AMRN BOOOOOOMMMMMM
UpDownSidways,,2019-05-29 09:47:00,18.676,AMRN squeeze time Only reason it didnt open 20 because SPY was down but it will catch up
bluemooncapital,False,2019-05-29 09:47:00,18.676,AMRN nothing is risk free in the market
Geepersman,True,2019-05-29 09:47:00,18.676,AMRN Getting ready for next leg up
ShortFishFry,True,2019-05-29 09:46:00,18.48,AMRN giving the Rx growth forecast model a little assistance since it cant see whats coming
Dwillikin23,,2019-05-29 09:46:00,18.48,AMRN here come all the new faces Wonder how theyll tell us to play it this time
ADROCKNYC,,2019-05-29 09:45:00,18.437,AMRN news
stocktowatch7,,2019-05-29 09:45:00,18.437,AMRN here goes on stocksequitycomactivesto
Fmitty,True,2019-05-29 09:45:00,18.437,AMRN weeeeeeeeeeeeeeeeeeeee
bambooze40,,2019-05-29 09:45:00,18.437,AMRN for those shitty shorts trying to hang on for another drop you get what u deserve
FinalFinancial,,2019-05-29 09:44:00,18.359,AMRN Franks here
930TT,True,2019-05-29 09:41:00,18.474,AMRN Huge volume This is being accumulated Watch for the pop soon
Phoenixrising,True,2019-05-29 09:41:00,18.474,AMRN
Jonnybritt,True,2019-05-29 09:41:00,18.474,PRTO in AMRN ELTK BLMN RWLK
DaveMoore,,2019-05-29 09:41:00,18.474,AMRN all you Trump haters can thank the Donald he changed the fdas game all for the people now one of the many good things from trump going unnoticed
Mommasaidtoknockyouout,True,2019-05-29 09:39:00,18.382,AMRN if the FDA held a grudge I doubt they grant a priority review The risk of FDA denying label expansion just decreased significantly
NDX100,True,2019-05-29 09:37:00,18.525,BOOM Nice morning on AMRN
jmp470,,2019-05-29 09:36:00,18.441,AMRN Nice news made some congrats longs
jmp470,,2019-05-29 09:36:00,18.441,AMRN cover 4 ish
DaveMoore,,2019-05-29 09:36:00,18.441,AMRN oops sold my 17s and 175s i am out good luck longs love this stock
jmp470,,2019-05-29 09:35:00,18.572,AMRN reshort at 67
aygabtu,,2019-05-29 09:35:00,18.572,AMRN just sit back and enjoy the ride to 20 todayand 25 in 23 weeks
Talleyville0311,True,2019-05-29 09:35:00,18.572,AMRN shorty got fckd
Talleyville0311,True,2019-05-29 09:35:00,18.572,AMRN
TheBombDotCom,True,2019-05-29 09:34:00,18.53,AMRN great momentum
CaptainAwesome,True,2019-05-29 09:34:00,18.53,AMRN i have a shlt ton of call optionsleaps in this very happy
