morgangj,True,2019-02-26 15:59:00,10.667,GE Consolidating as a prelude to further upside movement 12 imminent
jaydilks,,2019-02-26 09:48:00,10.7,GE added at the open The news yesterday sold off more than it should have GE Aviation is BEST IN BREED Power is better than reported
beth2018,,2019-02-26 09:47:00,10.746,GE Nobody got scammed Geesh Im calling Fidelity to find out what up with options
thejetplane,,2019-02-26 09:46:00,10.739,GE robinhood GE options Fd me
Spequlader,True,2019-02-26 09:46:00,10.739,GE Unloaded my free WAB shares at the open and trimmed GE shares Will rebuy sold GE shares once adjustment shakes out
DeltaStar,,2019-02-26 09:45:00,10.71,GE sec worried about Tesla tweets while this and RAD spin the real dirt LMAO gg wp
SomaHands,True,2019-02-26 09:45:00,10.71,GE I actually made out pretty good my calls went up about 35 roughly got the hell out
ThousandDollarMan,,2019-02-26 09:45:00,10.71,GE i was able to break even on some call contracts exp 45 Didnt want to get greedy just out I cant sell some of the puts I have though
Closetiguana,,2019-02-26 09:45:00,10.71,GE If its true that ppl are having trouble selling their options that seems to have turned out to be a good thing
0thewolfofwallst0,,2019-02-26 09:45:00,10.71,GE I have no idea how but rh just let me sell my March 01 11 call for 30 when they were 18 showing 18
SmarterAnalyst,,2019-02-26 09:45:00,10.71,GE Thanks to Danaher General Electric Stock Is Back in the Game Cowen Weighs In smarteranalystcomanalyst
djpalumbo,,2019-02-26 09:44:00,10.715,GE Im real confused My 2020 call is worthless Wtf
TheLazyInvestor,,2019-02-26 09:44:00,10.715,GE feel like ive been scammed at this point
MasterBullCake,,2019-02-26 09:43:00,10.761,GE this is some sketchy shit im losing some money from buying ge shares not even from sp drop but my value just dissapear
beth2018,,2019-02-26 09:43:00,10.761,GE Im on Fidelity Active Trader Pro Cant do options what
Lazio1982,True,2019-02-26 09:43:00,10.761,GE Absolutely love it Sure plenty of resistance to get thru but vol has picked up and new support levels established
Fortstocks,,2019-02-26 09:43:00,10.761,GE is it better to sell a call now or wait till the acquisition is over
Climber,True,2019-02-26 09:42:00,10.764,GE Got my WAB shares
beth2018,,2019-02-26 09:42:00,10.764,GE 40 price drop on GE caused by WABA deal How do us GE holders benefit from this sale WOW
DeltaStar,,2019-02-26 09:42:00,10.764,GE I would sell now if your green just my very humble opine
expertjwlr1959,,2019-02-26 09:41:00,10.758,GE cant buy ge on robinhood
Digger12,,2019-02-26 09:41:00,10.758,GE this is all messed up today isnt it not sure what my options are doing
expertjwlr1959,,2019-02-26 09:40:00,10.787,GE you use cant buy this on robinhood
beth2018,,2019-02-26 09:39:00,10.837,GE WAB IS DOWN 4 because of some of the debt they encumbered from GE
johnyyywardyy,,2019-02-26 09:39:00,10.837,GE anyone able to exercise their options
denisprnl,True,2019-02-26 09:39:00,10.837,GE So im seeing right now ius GE1 basket 1127 Convused but well see
blamblamblam,,2019-02-26 09:39:00,10.837,GE Does anyone know when I would get my WAB shares if not already in my account
Thumper82,,2019-02-26 09:39:00,10.837,GE How can we sell these options if there isnt anyone who can buy them
AlexanderHandleton,True,2019-02-26 09:38:00,10.855,GE 1136 remember All we need is a close above
ahowls,,2019-02-26 09:38:00,10.855,GE Wow maybe its good I daytraded puts yesterday
Pingvin,,2019-02-26 09:38:00,10.855,GE This is one of the days that I am very happy that I do not do options
lamanth,,2019-02-26 09:38:00,10.855,GE looks like the real people who got cucked were the put buyers
RCTrader,,2019-02-26 09:38:00,10.855,GE man I purchased shares yesterday and got WAB shares too Thanks GE
jakepicard,,2019-02-26 09:37:00,10.854,GE Im so confused Why are my puts only worth a fraction of what they were worth yesterday
lamanth,True,2019-02-26 09:37:00,10.854,GE lets go baby Im ready
beth2018,,2019-02-26 09:37:00,10.854,GE The price adjustment for WAB is causing a delay in GE options opening
JohnTrades00,,2019-02-26 09:35:00,10.825,GE dumped the wab at 7604 On my TDA history it says nontaxable distribution Just not feeling the Westinghouse air and brakes
johnyyywardyy,True,2019-02-26 09:35:00,10.825,GE 11 here we come
WicketKeeper,,2019-02-26 09:35:00,10.825,GE why is it showing up 40 cents What a cluster Culp you got some splaining to do
johnyyywardyy,,2019-02-26 09:35:00,10.825,GE stay green mofo
TheLazyInvestor,,2019-02-26 09:35:00,10.825,GE real talk what the fucks going on
WicketKeeper,,2019-02-26 09:33:00,10.754,GE still cannot get an option chain
MasterBullCake,,2019-02-26 09:33:00,10.754,GE i bought over 15k worth of ge shares yesterday my pl ytd is only 1k and my netliq is onlt 11k what the fukk is going on
ryangvsu,,2019-02-26 09:33:00,10.754,GE why cant we buy options
TheGeek,,2019-02-26 09:33:00,10.754,GE bro I lost all my money from my puts yesterday making 160
ACSMAN,,2019-02-26 09:33:00,10.754,GE cant buy any GE options Can only sell the ones I have
lamanth,,2019-02-26 09:32:00,10.709,GE lol volume on options weak
MadHouse8503,,2019-02-26 09:32:00,10.709,GE yup options should be making me bank pretty sure alot will be screwed
ThousandDollarMan,,2019-02-26 09:31:00,10.723,GE options are getting screwed
